地址,高校名称,百度经度,百度纬度
湖南省怀化市,怀化学院,110.029518,27.579168
湖南省怀化市,怀化职业技术学院,109.940556,27.539296
湖南省娄底市,湖南人文科技学院,112.010507,27.717741
湖南省娄底市,娄底职业技术学院,112.029819,27.745999
湖南省娄底市,潇湘职业学院,111.991725,27.76836
湖南省邵阳市,邵阳学院,111.446525,27.204767
湖南省邵阳市,邵阳职业技术学院,111.43597,27.19855
湖南省邵阳市,邵阳医学高等专科学校,111.459329,27.23702
湖南省湘潭市,湖南城建职业技术学院（高新校区）,112.956833,27.821295
湖南省湘潭市,湖南城建职业技术学院（新湖校区）,113.017783,27.918278
湖南省湘潭市,湖南吉利汽车职业技术学院,112.946962,27.916682
湖南省湘潭市,湘潭大学,112.872495,27.889371
湖南省湘潭市,湖南科技大学,112.92135,27.914982
湖南省湘潭市,湖南工程学院,112.934054,27.819394
湖南省湘潭市,湖南工学院,112.934106,27.818707
湖南省湘潭市,湘潭职业技术学院,112.956009,27.847098
湖南省湘潭市,湖南理工职业技术学院,112.927673,27.84289
湖南省湘潭市,湖南软件职业学院,112.93887,27.914216
湖南省湘潭市,湖南电气职业技术学院,112.930218,27.816974
湖南省湘潭市,湖南科技工业职业技术学院,112.656178,27.851929
湖南省湘西土家族苗族自治州,吉首大学,109.732183,28.293464
湖南省湘西土家族苗族自治州,湘西民族职业技术学院,109.684506,28.234948
湖南省益阳市,湖南城市学院,112.396856,28.547046
湖南省益阳市,益阳职业技术学院,112.256826,28.68635
湖南省益阳市,湖南工艺美术职业学院,112.341694,28.581047
湖南省益阳市,益阳医学高等专科学校,112.402201,28.543136
湖南省永州市,湖南科技学院,111.61279,26.210828
湖南省永州市,永州职业技术学院,111.603114,26.466454
湖南省永州市,湖南九嶷职业技术学院,111.6347,26.392221
湖南省岳阳市,湖南石油化工职业技术学院,113.360964,29.535531
湖南省岳阳市,湖南理工学院,113.15256,29.346337
湖南省岳阳市,岳阳职业技术学院,113.120217,29.379074
湖南省岳阳市,湖南民族职业学院,113.158251,29.303881
湖南省张家界市,张家界航空工业职业技术学院,110.495625,29.133088
湖南省长沙市,湖南工业职业技术学院,112.917326,28.144234
湖南省长沙市,湖南大众传媒职业技术学院,113.083724,28.262592
湖南省长沙市,湖南科技职业学院,113.032145,28.127486
湖南省长沙市,湖南邮电职业技术学院,112.983616,28.166169
湖南省长沙市,湖南城建职业技术学院（南湖校区）,112.982615,28.169027
湖南省长沙市,湖南大学,112.950477,28.185044
湖南省长沙市,中南大学,112.938031,28.174257
湖南省长沙市,长沙理工大学,112.985391,28.160835
湖南省长沙市,湖南农业大学,113.088974,28.184996
湖南省长沙市,中南林业科技大学,113.004217,28.138946
湖南省长沙市,湖南中医药大学,112.900852,28.135036
湖南省长沙市,湖南师范大学,112.945479,28.172227
湖南省长沙市,湖南商学院,112.926498,28.222735
湖南省长沙市,长沙医学院,112.880994,28.303141
湖南省长沙市,长沙学院,113.001074,28.150636
湖南省长沙市,湖南财政经济学院,112.931953,28.210639
湖南省长沙市,湖南警察学院,113.136765,28.224883
湖南省长沙市,湖南女子学院,113.014507,28.123034
湖南省长沙市,湖南第一师范学院,112.874445,28.202649
湖南省长沙市,湖南涉外经济学院,112.882166,28.206716
湖南省长沙市,长沙师范学院,113.089718,28.261526
湖南省长沙市,湖南信息学院,113.092118,28.326013
湖南省长沙市,长沙民政职业技术学院,113.0189,28.145046
湖南省长沙市,湖南信息职业技术学院,112.824447,28.347331
湖南省长沙市,湖南税务高等专科学校,113.014827,28.114114
湖南省长沙市,长沙航空职业技术学院,113.050798,28.034911
湖南省长沙市,湖南生物机电职业技术学院,113.077486,28.207408
湖南省长沙市,湖南交通职业技术学院,113.191779,28.146885
湖南省长沙市,湖南商务职业技术学院,112.906466,28.240668
湖南省长沙市,湖南体育职业学院,113.045348,28.153892
湖南省长沙市,湖南工程职业技术学院,113.07524,28.281695
湖南省长沙市,保险职业学院,113.006624,28.098644
湖南省长沙市,湖南外贸职业学院,112.918177,28.364751
湖南省长沙市,湖南网络工程职业学院,112.997129,28.138859
湖南省长沙市,湖南司法警官职业学院,113.101507,28.214602
湖南省长沙市,长沙商贸旅游职业技术学院,113.050119,28.077978
湖南省长沙市,长沙环境保护职业技术学院,113.029627,28.135426
湖南省长沙市,湖南艺术职业学院,112.928777,28.217489
湖南省长沙市,湖南机电职业技术学院,113.06482,28.268151
湖南省长沙市,长沙职业技术学院,112.846978,28.220745
湖南省长沙市,长沙南方职业学院,112.91542,28.156145
湖南省长沙市,长沙电力职业技术学院,113.115722,28.22649
湖南省长沙市,湖南水利水电职业技术学院,113.113732,28.219973
湖南省长沙市,湖南现代物流职业技术学院,113.103032,28.219568
湖南省长沙市,湖南安全技术职业学院,113.06423,28.275087
湖南省长沙市,湖南外国语职业学院,113.017597,28.114289
湖南省长沙市,湖南都市职业学院,113.189126,28.228105
湖南省长沙市,湖南电子科技职业学院,112.829193,28.210544
湖南省长沙市,湖南三一工业职业技术学院,113.142988,28.192335
湖南省长沙市,长沙卫生职业学院,113.09106,28.263753
湖南省长沙市,湖南食品药品职业学院,112.89736,28.127677
湖南省长沙市,湖南劳动人事职业学院,113.078158,28.206199
湖南省株洲市,湖南铁道职业技术学院,113.135064,27.886042
湖南省株洲市,湖南化工职业技术学院,113.104291,27.897185
湖南省株洲市,湖南有色金属职业技术学院,113.172682,27.905214
湖南省株洲市,湖南工业大学,113.178111,27.835758
湖南省株洲市,株洲师范高等专科学校,113.131624,27.823033
湖南省株洲市,湖南冶金职业技术学院,113.17226,27.858261
湖南省株洲市,湖南中医药高等专科学校,113.190326,27.825248
湖南省株洲市,湖南汽车工程职业学院,113.15048,27.887056
湖南省株洲市,湖南铁路科技职业技术学院,113.167901,27.911327
吉林省白城市,白城师范学院,122.816632,45.620841
吉林省白城市,白城医学高等专科学校,122.806708,45.614524
吉林省白城市,白城职业技术学院,122.812336,45.646863
吉林省白山市,长白山职业技术学院,126.421894,41.938586
吉林省吉林市,东北电力大学,126.510879,43.829413
吉林省吉林市,吉林化工学院,126.625332,43.906461
吉林省吉林市,北华大学,126.609359,43.840949
吉林省吉林市,吉林农业科技学院,126.485636,43.962285
吉林省吉林市,吉林医药学院,126.571192,43.810837
吉林省吉林市,吉林司法警官职业学院,127.351784,43.729639
吉林省吉林市,吉林电子信息职业技术学院,126.56805,43.929293
吉林省吉林市,吉林工业职业技术学院,126.579088,43.831065
吉林省吉林市,吉林工程职业学院,126.579458,43.831481
吉林省吉林市,吉林铁道职业技术学院,126.555364,43.720877
吉林省辽源市,辽源职业技术学院,125.161379,42.946201
吉林省四平市,吉林师范大学,124.350798,43.162921
吉林省四平市,四平职业大学,124.437964,43.09769
吉林省松原市,松原职业技术学院,124.864632,45.178518
吉林省通化市,通化师范学院,125.993441,41.753381
吉林省延边朝鲜族自治州,延边大学,129.499039,42.916793
吉林省延边朝鲜族自治州,延边职业技术学院,129.534615,42.820357
吉林省长春市,吉林警察学院,125.419817,43.831475
吉林省长春市,吉林科技职业技术学院,125.518852,43.873061
吉林省长春市,吉林城市职业技术学院,125.274282,44.014944
吉林省长春市,吉林大学,125.287352,43.829056
吉林省长春市,长春理工大学,125.317234,43.841723
吉林省长春市,长春工业大学,125.296,43.860453
吉林省长春市,吉林建筑大学,125.413685,43.801709
吉林省长春市,吉林农业大学,125.418193,43.816978
吉林省长春市,长春中医药大学,125.426453,43.834961
吉林省长春市,东北师范大学,125.337277,43.867238
吉林省长春市,吉林工程技术师范学院,125.327087,43.945613
吉林省长春市,长春师范大学,125.402986,43.921203
吉林省长春市,吉林财经大学,125.437785,43.825576
吉林省长春市,吉林体育学院,125.35348,43.890605
吉林省长春市,吉林艺术学院,125.28887,43.865678
吉林省长春市,吉林华桥外国语学院,125.448263,43.82795
吉林省长春市,吉林工商学院,125.545445,43.998578
吉林省长春市,长春工程学院,125.291261,43.858256
吉林省长春市,长春大学,125.327992,43.840175
吉林省长春市,长春光华学院,125.440734,43.882938
吉林省长春市,长春财经学院,125.421006,43.795768
吉林省长春市,长春建筑学院,125.52904,43.702865
吉林省长春市,长春科技学院,125.676401,43.542135
吉林省长春市,吉林动画学院,125.269345,43.826682
吉林省长春市,长春汽车工业高等专科学校,125.15306,43.835825
吉林省长春市,长春金融高等专科学校,125.333327,43.845143
吉林省长春市,长春医学高等专科学校,125.435183,43.891449
吉林省长春市,吉林交通职业技术学院,125.272568,43.847224
吉林省长春市,长春东方职业学院,125.415855,43.827202
吉林省长春市,长春职业技术学院,125.373529,43.837035
吉林省长春市,长春信息技术职业学院,125.219782,43.780423
江苏省常州市,常州大学,119.925913,31.758923
江苏省常州市,常州工学院,119.973422,31.812507
江苏省常州市,江苏理工学院,119.925913,31.758923
江苏省常州市,常州信息职业技术学院,119.961397,31.684339
江苏省常州市,常州纺织服装职业技术学院,119.946169,31.689624
江苏省常州市,常州轻工职业技术学院,119.946214,31.684547
江苏省常州市,常州工程职业技术学院,119.954113,31.690999
江苏省常州市,建东职业技术学院,119.998112,31.831567
江苏省常州市,常州机电职业技术学院,119.953917,31.684401
江苏省淮安市,淮阴师范学院,119.013622,33.647564
江苏省淮安市,淮阴工学院,119.042171,33.558341
江苏省淮安市,淮安信息职业技术学院,119.053194,33.558266
江苏省淮安市,炎黄职业技术学院,119.30903,33.789733
江苏省淮安市,江苏食品药品职业技术学院,119.053049,33.55276
江苏省淮安市,江苏财经职业技术学院,119.066259,33.556619
江苏省昆山市,昆山杜克大学,120.90476,31.421351
江苏省连云港市,淮海工学院,119.228426,34.611902
江苏省连云港市,连云港职业技术学院,119.248019,34.668078
江苏省连云港市,连云港师范高等专科学校,119.236461,34.651925
江苏省南京市,江苏联合职业技术学院,118.779411,32.064141
江苏省南京市,江苏城市职业学院,118.753593,32.025677
江苏省南京市,南京大学,118.78711,32.059475
江苏省南京市,东南大学,118.800002,32.061518
江苏省南京市,南京航空航天大学,118.823973,32.040752
江苏省南京市,南京理工大学,118.863691,32.032779
江苏省南京市,南京工业大学,118.650869,32.077849
江苏省南京市,南京邮电大学,118.937391,32.11451
江苏省南京市,河海大学,118.763405,32.060049
江苏省南京市,南京林业大学,118.824782,32.083869
江苏省南京市,南京信息工程大学,118.729585,32.210505
江苏省南京市,南京农业大学,118.850143,32.039031
江苏省南京市,南京医科大学,118.781162,32.050592
江苏省南京市,南京中医药大学,118.951291,32.109258
江苏省南京市,中国药科大学,118.922915,31.90712
江苏省南京市,南京师范大学,118.775625,32.059536
江苏省南京市,南京财经大学,118.929516,32.111597
江苏省南京市,江苏警官学院,118.6642,32.098682
江苏省南京市,南京体育学院,118.873723,32.049085
江苏省南京市,南京艺术学院,118.760908,32.067309
江苏省南京市,三江学院,118.758645,31.963527
江苏省南京市,南京工程学院,118.88653,31.928161
江苏省南京市,南京审计学院,118.615615,32.068226
江苏省南京市,南京晓庄学院,118.908415,31.899242
江苏省南京市,南京森林警察学院,118.924316,32.113945
江苏省南京市,金陵科技学院,118.81763,32.128027
江苏省南京市,江苏第二师范学院,118.760807,32.064042
江苏省南京市,南京工业职业技术学院,118.947841,32.126498
江苏省南京市,江苏经贸职业技术学院,118.891526,31.936718
江苏省南京市,南京特殊教育职业技术学院,118.836702,32.134807
江苏省南京市,江苏海事职业技术学院,118.908234,31.923096
江苏省南京市,应天职业技术学院,118.923207,32.093811
江苏省南京市,南京交通职业技术学院,118.916448,31.917687
江苏省南京市,南京化工职业技术学院,118.755044,32.240302
江苏省南京市,正德职业技术学院,118.790084,31.945704
江苏省南京市,金肯职业技术学院,118.8869,31.690177
江苏省南京市,南京铁道职业技术学院,118.705678,32.106528
江苏省南京市,南京信息职业技术学院,118.94812,32.134173
江苏省南京市,南京视觉艺术职业学院,118.934212,31.75692
江苏省南京市,南京城市职业学院,118.829706,32.13454
江苏省南京市,南京机电职业技术学院,118.910427,32.012528
江苏省南京市,南京旅游职业学院,118.898121,31.935462
江苏省南京市,江苏建康职业学院,118.620371,32.081452
江苏省南通市,江苏工程职业技术学院（南通纺织职业技术学院）,120.892683,32.011089
江苏省南通市,江苏商贸职业学院,120.892725,32.057409
江苏省南通市,南通大学,120.915932,31.978858
江苏省南通市,南通理工学院,120.815647,32.048611
江苏省南通市,南通职业大学,120.900242,32.01477
江苏省南通市,南通农业职业技术学院,120.89891,32.010247
江苏省南通市,南通航运职业技术学院,120.968481,31.922299
江苏省南通市,南通师范高等专科学校,120.88022,32.01079
江苏省苏州市,苏州大学,120.646813,31.31143
江苏省苏州市,苏州科技学院,120.583218,31.255356
江苏省苏州市,常熟理工学院,120.743421,31.614969
江苏省苏州市,西交利物浦大学,120.74638,31.279594
江苏省苏州市,苏州工艺美术职业技术学院,120.592948,31.236863
江苏省苏州市,苏州职业大学,120.602337,31.230665
江苏省苏州市,沙洲职业工学院,120.577506,31.899732
江苏省苏州市,硅湖职业技术学院,121.145406,31.2895
江苏省苏州市,苏州经贸职业技术学院,120.574408,31.257787
江苏省苏州市,苏州工业职业技术学院,120.596934,31.226936
江苏省苏州市,苏州托普信息职业技术学院,120.85303,31.469303
江苏省苏州市,苏州卫生职业技术学院,120.627841,31.30509
江苏省苏州市,苏州农业职业技术学院,120.589097,31.3205
江苏省苏州市,苏州工业园区职业技术学院,120.760022,31.267595
江苏省苏州市,苏州健雄职业技术学院,121.142653,31.416667
江苏省苏州市,苏州港大思培科技职业学院,120.74852,31.281284
江苏省苏州市,昆山登云科技职业学院,120.897924,31.397027
江苏省苏州市,苏州高博软件技术职业学院,120.423725,31.327356
江苏省苏州市,苏州信息职业技术学院,120.640093,31.141121
江苏省苏州市,苏州工业园区服务外包职业学院,120.755178,31.262935
江苏省泰州市,泰州学院,119.947592,32.481954
江苏省泰州市,泰州职业技术学院,119.946218,32.491982
江苏省泰州市,江苏农牧科技职业学院,119.951479,32.461309
江苏省无锡市,太湖创意职业技术学院,120.232339,31.575292
江苏省无锡市,江南大学,120.279778,31.494016
江苏省无锡市,无锡太湖学院,120.232057,31.580906
江苏省无锡市,无锡职业技术学院,120.279259,31.500905
江苏省无锡市,无锡科技职业学院,120.39784,31.525833
江苏省无锡市,无锡商业职业技术学院,120.178529,31.568016
江苏省无锡市,无锡南洋职业技术学院,120.251584,31.501159
江苏省无锡市,江南影视艺术职业学院,120.18152,31.574353
江苏省无锡市,江苏信息职业技术学院,120.176752,31.575353
江苏省无锡市,江阴职业技术学院,120.254049,31.879789
江苏省无锡市,无锡城市职业技术学院,120.192128,31.587112
江苏省无锡市,无锡工艺职业技术学院,119.839111,31.346209
江苏省宿迁市,宿迁学院,118.302907,33.935761
江苏省宿迁市,宿迁职业技术学院,118.295936,34.02375
江苏省宿迁市,宿迁泽达职业技术学院,118.292809,34.02716
江苏省徐州市,中国矿业大学（南湖校区）,117.153897,34.221558
江苏省徐州市,中国矿业大学（文昌校区）,117.205304,34.226185
江苏省徐州市,江苏师范大学,117.185967,34.201676
江苏省徐州市,江苏建筑职业技术学院,117.191892,34.206759
江苏省徐州市,徐州医学院,117.262651,34.268059
江苏省徐州市,徐州工程学院,117.306805,34.198325
江苏省徐州市,九州职业技术学院,117.16723,34.189927
江苏省徐州市,徐州工业职业技术学院,117.144671,34.304656
江苏省徐州市,徐州幼儿师范高等专科学校,117.253375,34.297856
江苏省徐州市,徐州生物工程职业技术学院,117.14276,34.268364
江苏省盐城市,民办明达职业技术学院,120.279505,33.745459
江苏省盐城市,盐城工学院,120.207478,33.388585
江苏省盐城市,盐城师范学院,120.163172,33.390378
江苏省盐城市,盐城卫生职业技术学院,120.177761,33.331141
江苏省盐城市,盐城工业职业技术学院,120.181649,33.327023
江苏省扬州市,扬州大学,119.42925,32.389162
江苏省扬州市,扬州市职业大学,119.387026,32.401189
江苏省扬州市,扬州环境资源职业技术学院,119.427223,32.404161
江苏省扬州市,扬州工业职业技术学院,119.454385,32.420804
江苏省镇江市,江苏科技大学,119.473527,32.203142
江苏省镇江市,江苏大学,119.520705,32.205663
江苏省镇江市,镇江市高等专科学校,119.396175,32.188277
江苏省镇江市,江苏农林职业技术学院,119.17775,31.96551
江西省抚州市,东华理工大学,116.356949,27.992217
江西省抚州市,抚州职业技术学院,116.45231,27.990064
江西省抚州市,江西中医药高等专科学校,116.36676,27.974967
江西省赣州市,江西理工大学,114.935558,25.860808
江西省赣州市,赣南医学院,114.940013,25.865254
江西省赣州市,赣南师范学院,114.893787,25.801247
江西省赣州市,江西环境工程职业学院,114.921556,25.889602
江西省赣州市,江西应用技术职业学院,114.951158,25.853639
江西省赣州市,赣州师范高等专科学校,114.903088,25.797457
江西省吉安市,井冈山大学,115.038178,27.116061
江西省吉安市,吉安职业技术学院,114.987175,27.105602
江西省景德镇市,景德镇陶瓷学院,117.257048,29.29929
江西省景德镇市,景德镇学院,117.190074,29.283052
江西省景德镇市,江西陶瓷工艺美术职业技术学院,117.249605,29.300156
江西省景德镇市,景德镇陶瓷职业技术学院,117.241212,29.366453
江西省九江市,九江学院,116.017891,29.684567
江西省九江市,九江职业大学,115.96866,29.707901
江西省九江市,九江职业技术学院,115.99822,29.684598
江西省九江市,江西财经职业学院,116.001018,29.711971
江西省九江市,江西枫林涉外经贸职业学院,115.733629,29.133112
江西省九江市,共青科技职业学院,115.784166,29.254065
江西省南昌市,东华理工大学（广兰校区）,115.832929,28.725619
江西省南昌市,东华理工大学（枫林校区）,115.838235,28.739024
江西省南昌市,江西工程学院,116.270774,28.372474
江西省南昌市,江西应用科技学院,115.714729,28.672145
江西省南昌市,江西工业职业技术学院（瑶湖校区）,116.031532,28.699816
江西省南昌市,江西工业职业技术学院（老校区）,115.951305,28.721992
江西省南昌市,江西旅游商贸职业学院,115.796005,28.711419
江西省南昌市,江西科技职业学院,115.952845,28.897361
江西省南昌市,江西青年职业学院,115.834786,28.764429
江西省南昌市,南昌大学,115.809834,28.661274
江西省南昌市,华东交通大学,115.875932,28.744448
江西省南昌市,南昌航空大学,115.835044,28.657027
江西省南昌市,江西农业大学,115.839315,28.768197
江西省南昌市,江西中医药大学,115.76254,28.681557
江西省南昌市,江西师范大学,115.929943,28.683466
江西省南昌市,江西财经大学,115.823206,28.734361
江西省南昌市,江西科技学院,116.025951,28.686017
江西省南昌市,江西科技师范大学,115.825945,28.67289
江西省南昌市,南昌工程学院,116.036295,28.695079
江西省南昌市,江西警察学院,115.762709,28.66972
